,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
611,3,3,4,-1,0,1,-3,-4
612,0,-4,0,-9,-7,-6,-16,4
613,5,-1,-1,-2,1,1,-9,-3
614,-1,-6,3,0,2,-2,-10,-11
615,-2,14,0,0,-2,0,25,4
616,-4,-7,9,4,1,0,-3,-3
617,-1,-1,7,-3,-6,-2,-3,-2
618,4,9,1,2,-1,-1,-3,1
619,2,-1,10,-1,0,-1,-14,0
620,-9,-4,-3,2,2,1,4,-8
621,2,-7,-23,-4,-4,-2,-2,0
622,-1,4,0,-1,-3,-3,-7,5
623,1,5,8,-1,-1,-1,0,-3
624,-2,1,4,-4,-3,-1,-2,-9
625,-4,-7,0,4,3,-2,-11,-2
626,-5,-2,-6,-6,-5,-3,-23,-4
627,3,-6,-12,-5,-2,0,30,8
628,-4,-3,-1,1,0,-2,5,2
629,-5,-3,4,2,0,-3,-24,-15
630,2,0,-17,-7,-3,-1,16,1
631,2,2,24,0,-5,-5,-9,-8
632,4,-10,-7,-3,2,1,-5,-3
633,-2,7,14,3,1,-1,-6,-6
634,-3,-1,-1,-3,-1,1,23,4
635,-6,-7,-9,1,-1,-2,-17,-15
636,3,6,2,0,-2,-1,5,2
637,-3,4,10,-2,1,-3,-9,0
638,-4,-10,-25,-3,-1,-3,1,-7
639,7,14,5,-1,0,0,-11,1
640,-11,-17,0,-1,-4,-1,2,1
641,2,4,-10,-2,-1,1,9,12
642,-3,-15,7,3,3,0,-4,-3
643,-7,-10,-5,-5,-4,-2,-22,-2
644,0,5,-8,-1,-1,-2,3,-3
645,-3,0,13,-3,-4,-4,4,-6
646,-1,-2,-22,-2,-1,0,-1,2
647,3,11,6,1,0,-1,-25,-4
648,-2,-1,2,3,1,1,30,5
649,1,-9,-40,-8,-5,-1,-1,1
650,2,7,9,2,1,-1,-6,5
651,-4,-17,-3,-2,-1,1,21,3
652,-2,1,-1,-1,-2,-2,-19,-7
653,-1,-3,2,-2,-2,1,7,11
654,-3,-5,1,-1,-4,-2,1,-6
655,-6,-2,-4,1,2,-1,-4,-5
656,2,2,-2,-4,-4,-3,-6,-1
657,7,2,8,4,6,1,3,15
658,-20,3,7,-2,-5,-3,-31,-6
659,2,-6,2,-8,-4,0,38,1
660,-2,-3,-13,2,1,0,-4,-10
661,2,1,1,1,-1,-2,-10,-1
662,4,3,8,3,-1,-2,-10,3
663,-3,9,-2,-3,-2,0,15,3
664,-9,-4,3,-1,0,-2,-9,0
665,-3,-5,-10,-1,-1,-1,6,-9
666,3,3,-16,-3,-3,-2,-17,-5
667,0,-7,-4,2,-1,0,-3,2
668,6,3,2,-2,-1,-1,-4,-5
669,-18,-6,4,1,0,-2,-4,7
670,8,15,9,-3,3,1,10,6
671,-15,-24,-27,-5,-7,-4,-18,-17
672,-8,6,1,1,-5,-5,5,13
673,25,4,5,6,-4,2,9,9
674,-30,-10,3,-9,4,3,23,-17
675,-1,4,3,9,7,1,-10,-5
676,-1,-7,4,-3,-3,-1,1,-12
677,-11,-5,-18,-4,-4,-4,-10,-9
678,6,9,12,4,-3,-1,13,18
679,-1,2,-2,1,2,-1,-42,-7
680,26,3,6,-4,2,6,28,-7
681,5,0,0,-15,-6,1,24,30
682,16,-2,-1,8,-5,-5,14,7
683,-32,-10,-3,7,4,1,9,-3
684,-10,-3,-3,6,5,-1,-11,-15
685,28,1,16,-10,-14,-8,-19,-27
686,7,-1,-12,-11,-4,0,-20,-4
687,0,-15,16,12,1,1,-5,19
688,4,18,17,-3,0,0,28,-6
689,-22,-13,3,-2,1,1,-2,-20
690,17,3,-12,-3,-2,0,-10,15
691,3,8,-2,-8,-3,-1,11,-9
692,-12,-8,-7,-6,-4,-2,-29,-2
693,-10,-4,-9,5,1,2,46,13
694,-2,2,7,3,2,1,-11,9
695,-2,7,10,-2,-2,-2,-3,10
696,4,-4,-2,1,2,4,6,6
697,-1,-3,-6,3,-2,-5,-7,-5
698,-25,-5,6,-9,6,-1,23,-3
699,50,7,-3,5,3,-3,-35,3
700,-28,-6,-2,-4,-8,-2,11,-1
701,-1,13,-11,0,2,1,-10,-6
702,17,-6,18,6,1,3,16,4
703,-20,-2,-9,-10,-7,-6,-9,-18
704,2,8,2,0,-2,-3,-11,13
705,-12,7,-1,5,1,-2,-24,-12
706,70,-14,-5,0,-2,1,8,9
707,-39,1,17,-8,-7,-6,-16,3
708,-6,-10,-21,3,3,5,18,2
709,12,0,-4,-11,-4,0,34,9
710,-10,6,7,6,3,0,-10,-10
711,16,-4,-24,-12,-8,-5,-10,-43
712,5,-6,-2,10,4,1,6,27
713,7,-6,-8,-5,-2,-3,-35,-22
714,-23,7,-8,-4,-4,-3,11,26
715,17,2,-2,5,0,0,11,-11
716,-13,-2,6,-7,-4,-7,-30,12
717,20,-8,-4,1,4,1,-19,18
718,-27,-10,8,8,0,-1,18,-21
719,-15,-2,-8,-12,-6,-3,-1,9
720,14,-1,-11,-3,-1,-3,-27,-18
721,-10,-4,10,0,-2,-1,3,-2
722,-13,0,-9,-1,0,-4,-27,-13
723,4,-2,-8,-4,-5,-1,7,12
724,7,-1,2,-5,-2,-1,0,-2
725,-9,-3,-2,5,0,-2,-4,-7
726,-10,2,1,-8,-7,-3,4,-16
727,9,-3,-4,5,1,2,14,13
728,-2,-3,0,-8,-2,-3,-6,-1
729,-11,2,6,4,0,0,-6,-8
730,0,3,-10,-5,-2,-4,-3,2
731,-1,-8,-1,4,3,0,3,10
732,1,4,5,-3,-8,-4,-8,-5
733,-4,-12,-38,-9,3,0,-3,-4
734,-8,5,23,-10,-3,-2,-11,-12
735,-1,2,2,18,9,4,17,12
736,-5,13,28,3,-3,-1,-11,-14
737,8,-5,-21,8,-1,0,8,1
738,-4,-16,-11,-26,-8,1,-7,-12
739,-6,3,-6,-12,-5,-3,-11,4
740,7,2,3,5,3,-1,-4,-1
741,-7,3,21,16,4,0,4,0
742,-1,-3,-10,-14,-3,-1,-11,-10
743,0,1,4,19,1,2,7,7
744,10,-1,-15,-8,-4,-5,-11,-6
745,-8,1,7,-21,-3,-1,-3,-14
746,-9,0,-10,16,1,-1,2,3
747,10,-1,0,-18,-4,-2,-1,-3
748,6,3,-5,2,2,0,6,5
749,-18,4,5,-1,-3,-5,-8,-6
750,-18,-25,-2,4,1,-2,0,-6
751,19,-11,-8,-9,-1,2,0,1
752,-3,4,-12,-1,-4,-1,-8,1
753,5,6,9,-2,-1,-1,-3,1
754,5,9,0,13,6,1,-5,-1
755,-14,1,4,-3,-6,-3,0,2
756,2,-10,-8,-3,-1,-2,2,1
757,6,-6,-6,-3,-6,-2,-7,-1
758,1,12,13,3,1,-2,-3,2
759,-16,-7,-9,-7,-1,-2,-4,-17
760,-6,-2,4,3,-1,0,4,-3
761,-3,-5,-6,-17,-2,-1,0,3
762,4,-1,-3,19,-1,-1,-4,-2
763,1,5,7,-7,1,-1,-1,-2
764,-6,-9,-3,-2,-3,-2,2,0
765,-9,-5,2,4,-1,-2,-7,3
766,7,-3,1,-6,1,0,14,2
767,6,5,-24,-2,-5,-3,0,-2
768,-15,-6,-3,0,0,-1,-4,-2
769,6,1,2,-2,-2,-1,12,3
770,2,-3,-3,0,-2,-1,-1,-8
771,-4,7,8,9,-1,-1,3,2
772,-2,-2,-9,-14,-1,0,2,-6
773,-1,-5,-4,4,-2,-2,-1,5
774,-1,-1,15,-7,-6,-3,-3,1
775,-3,-3,0,3,-1,-3,-1,3
776,2,5,8,-12,-2,0,-1,-3
777,-3,6,10,40,6,0,-2,-4
778,-1,-6,-6,-23,4,1,0,-2
779,-1,-4,-2,1,-2,-2,-4,-3
780,-4,-1,2,18,0,-1,1,1
781,-3,-9,-21,-12,-8,-3,5,2
782,12,8,7,9,2,-2,-2,25
783,-2,-12,5,-2,2,1,4,2
784,-2,-3,-38,-12,-7,-4,-3,-15
785,1,11,21,-10,0,-3,-8,-3
786,-15,4,-9,12,2,1,-5,-11
787,1,-13,-2,-6,0,0,-12,-2
788,8,-12,7,4,-1,0,-2,14
789,-3,-4,-7,-10,-2,1,-2,-4
790,8,14,-3,-1,-4,-1,19,2
791,1,3,6,1,-1,-2,-7,1
792,-9,-3,-3,1,0,-2,0,-8
793,-2,-13,-6,-4,-4,-2,-13,-1
794,-6,2,-3,-1,-3,-1,-8,-5
795,0,1,7,1,0,1,6,0
796,3,2,-7,-1,-1,-1,0,3
797,-2,1,0,-3,2,0,5,-2
798,-3,-10,-6,0,-5,-3,-14,-9
799,3,14,1,-3,0,0,14,11
800,-1,-7,4,-4,-2,-1,0,0
801,-3,-16,-6,0,-2,-2,-9,7
802,-2,-7,-4,-2,-2,-2,7,-23
803,-14,4,-10,0,-1,-4,-11,-14
804,27,13,0,2,3,3,47,27
805,0,5,10,-2,-2,-1,2,-13
806,3,-10,-7,-4,-3,-2,-7,5
807,-13,-6,4,-3,-1,-1,-4,-5
808,1,10,15,3,0,-3,-14,-5
809,-11,-3,-17,-7,-3,-2,4,-2
810,4,7,-3,-1,1,0,0,6
811,2,-3,-2,-2,0,0,1,-3
812,-8,-8,11,2,0,-2,-6,-2
813,5,4,3,-1,-1,0,-4,3
814,-10,-4,-1,0,1,-1,-8,-4
815,5,2,-7,-5,-5,-2,4,4
816,-2,-7,-5,-2,-2,-1,-9,-8
817,-1,2,1,3,0,1,13,-3
818,-2,-2,-7,-7,-5,-3,-19,-3
819,-2,-7,0,-1,-1,0,44,-1
820,-9,-4,-3,1,0,-1,-15,9
821,5,8,3,-1,-3,-3,-10,-3
822,4,6,2,2,-2,1,17,-1
823,0,-11,-2,-3,-1,-1,-18,-2
824,-4,-12,-3,-2,-3,-3,-10,-8
825,-7,1,4,2,3,0,3,-3
826,-4,-3,6,0,-1,-5,-14,6
827,2,-5,-6,-3,-2,-1,-5,-4
828,-4,6,-4,-3,-2,1,4,-5
829,1,-4,-3,-3,-1,0,-9,0
830,6,7,9,-1,0,-1,6,0
831,-17,-11,-5,0,0,0,-3,-1
832,-16,-1,5,2,0,-1,-10,-7
833,22,5,-11,-8,-7,-4,-3,-5
834,-2,-2,-6,-1,-2,4,35,15
835,3,2,-4,2,1,-1,-2,-2
836,-2,-1,-1,-1,-2,-5,-11,-6
837,-2,1,4,3,1,0,8,0
838,5,-4,-2,1,0,0,-12,-9
839,-2,-2,-12,-4,-1,-3,-12,5
